GEO_ID|B25077_E001|B25077_M001
1550000US3109865027|81000|11285
1550000US3110005155|142700|25859
1550000US3110110141|198900|8189
1550000US3110180041|83100|46592
1550000US3110250051|89500|18083
1550000US3110390097|83200|18972
1550000US3110495159|81700|31311
1550000US3110600141|112500|32705
1550000US3110635067|173400|23562
1550000US3110740093|45000|42848
1550000US3110985181|-666666666|-222222222
1550000US3111020047|118600|9005
1550000US3111055097|40000|16229
1550000US3111090021|76400|27580
1550000US3111195045|75600|9193
1550000US3111230107|103700|13716
1550000US3111300141|-666666666|-222222222
1550000US3111370151|203900|30068
1550000US3111440107|119000|25664
1550000US3111475031|47000|30687
1550000US3111615087|82500|6133
1550000US3111825063|144400|19065
1550000US3111860093|-666666666|-222222222
1550000US3112000043|170200|39962
1550000US3112070033|89500|16450
1550000US3112105145|103100|73927
1550000US3112140093|117000|29521
1550000US3112245169|82000|10510
1550000US3112280109|221900|20957
1550000US3112315023|158800|29386
1550000US3112420147|-666666666|-222222222
1550000US3112455095|101000|37028
1550000US3112525021|78800|30813
1550000US3112770109|221200|31882
1550000US3112840169|96800|12529
1550000US3112945035|85000|47429
1550000US3113015151|112200|13627
1550000US3113085095|75400|36806
1550000US3113190105|110200|10343
1550000US3113225051|82500|36579
1550000US3113295053|115600|12302
1550000US3113365079|203400|27985
1550000US3113435151|140100|22748
1550000US3113505131|111700|41624
1550000US3113750133|57000|18054
1550000US3113855131|57600|16758
1550000US3113890141|150000|38679
1550000US3113960009|72000|15074
1550000US3114065023|122900|68518
1550000US3114100025|161800|14006
1550000US3114380047|78200|8699
1550000US3114450035|83400|7692
1550000US3114520065|35600|14399
1550000US3114555093|96000|23140
1550000US3114730003|98000|11858
1550000US3114975097|-666666666|-222222222
1550000US3115360019|197100|30188
1550000US3115430025|176600|34434
1550000US3115500135|70000|37402
1550000US3115570073|150700|30074
1550000US3115605175|-666666666|-222222222
1550000US3115675109|-666666666|-222222222
1550000US3115710043|108900|42871
1550000US3115710051|104200|18976
1550000US3115710173|67500|30484
1550000US3115815089|-666666666|-222222222
1550000US3115885029|-666666666|-222222222
1550000US3115920095|71800|15612
1550000US3116025183|112500|61127
1550000US3116165063|124500|29796
1550000US3116270089|55700|21637
1550000US3116340059|106800|16608
1550000US3116410095|90800|14325
1550000US3116445035|122500|121590
1550000US3116550059|65000|31886
1550000US3116655147|91900|17117
1550000US3116725047|72100|14094
1550000US3116760093|55000|43764
1550000US3116830067|98800|26846
1550000US3116935109|226100|15584
1550000US3117040177|350000|178510
1550000US3117110027|101400|12091
1550000US3117145177|271600|49825
1550000US3117320139|-666666666|-222222222
1550000US3117530061|93800|22805
1550000US3117670053|194400|12739
1550000US3117775151|171200|18739
1550000US3117810125|120700|20377
1550000US3117880137|160200|24460
1550000US3117950113|82500|67834
1550000US3118230159|156700|21594
1550000US3118300023|66300|21033
1550000US3118405059|156900|28223
1550000US3118475125|114400|16536
1550000US3118580157|170700|15976
1550000US3118615019|151700|26300
1550000US3118720169|55000|10749
1550000US3118825081|191100|39884
1550000US3119070035|85000|24044
1550000US3119160019|283100|38869
1550000US3119245159|154200|58655
1550000US3119350161|93300|4542
1550000US3119385047|173200|35507
1550000US3119455059|108300|28652
1550000US3119595079|202600|8175
1550000US3119910135|148800|27011
1550000US3120050077|58600|15642
1550000US3120190025|169200|23831
1550000US3120225185|68300|31727
1550000US3120260153|326000|15790
1550000US3120295015|-666666666|-222222222
1550000US3120365181|47200|20974
1550000US3120435033|75400|25654
1550000US3120470139|210000|22509
1550000US3120540057|72500|28659
1550000US3120610109|259600|25936
1550000US3120680009|-666666666|-222222222
1550000US3120680171|-666666666|-222222222
1550000US3120750085|-666666666|-222222222
1550000US3120785081|174500|21297
1550000US3120960095|125000|123566
1550000US3120995129|14400|6332
1550000US3121030007|108300|66779
1550000US3121240165|68100|8452
1550000US3121275027|169000|17604
1550000US3121345035|98400|16963
1550000US3121415001|177200|10586
1550000US3121660085|83300|35831
1550000US3121730161|91900|19373
1550000US3121765163|132500|22079
1550000US3121835099|95000|91866
1550000US3121905169|117400|15225
1550000US3122045013|86400|15564
1550000US3122080185|142700|16676
1550000US3122115065|26700|17511
1550000US3122150157|104200|39550
1550000US3122185177|113800|19802
1550000US3122290111|150000|22941
1550000US3122325109|294200|18321
1550000US3122430061|121400|31475
1550000US3122605065|76300|10882
1550000US3122640137|166600|17186
1550000US3122780067|-666666666|-222222222
1550000US3122815001|97500|17213
1550000US3122920043|140300|39388
1550000US3123025053|168100|12181
1550000US3123200081|83700|2984
1550000US3123235179|142900|43340
1550000US3123270093|78800|29204
1550000US3123340037|104500|32566
1550000US3123375043|170800|65476
1550000US3123410169|46500|7403
1550000US3123445147|68500|18802
1550000US3123480141|224000|24522
1550000US3123550083|-666666666|-222222222
1550000US3123655075|78300|11213
1550000US3123690029|176700|25070
1550000US3123725181|-666666666|-222222222
1550000US3123830145|85500|12637
1550000US3123970053|117100|44252
1550000US3124005035|-666666666|-222222222
1550000US3124075089|45000|19462
1550000US3124285155|157400|13655
1550000US3124355043|195800|25383
1550000US3124530095|70000|12401
1550000US3124670127|100800|31047
1550000US3124740017|-666666666|-222222222
1550000US3124915127|55000|23548
1550000US3124950001|135300|22260
1550000US3125055019|235800|7301
1550000US3125160001|171100|19924
1550000US3125230177|156700|25339
1550000US3125335101|-666666666|-222222222
1550000US3125405031|60000|26089
1550000US3125475105|105700|15290
1550000US3125510055|-666666666|-222222222
1550000US3125720109|-666666666|-222222222
1550000US3126150141|238600|91041
1550000US3126156025|339200|39110
1550000US3126175029|-666666666|-222222222
1550000US3126315153|-666666666|-222222222
1550000US3126350027|152500|20822
1550000US3126385153|244900|14236
1550000US3126420129|81300|16207
1550000US3126455145|-666666666|-222222222
1550000US3126560037|89000|11861
1550000US3126595101|-666666666|-222222222
1550000US3126630155|140900|40140
1550000US3126805069|79100|22534
1550000US3126875133|45500|8335
1550000US3126910047|155200|16169
1550000US3126980067|-666666666|-222222222
1550000US3128000109|248200|3121
1550000US3128105141|162500|113654
1550000US3128140107|82500|21608
1550000US3128165153|350000|210227
1550000US3128245023|-666666666|-222222222
1550000US3128315069|-666666666|-222222222
1550000US3128350163|84500|17982
1550000US3128420033|65000|37430
1550000US3129050017|58800|39307
1550000US3129085137|132300|25206
1550000US3129120033|-666666666|-222222222
1550000US3129155011|-666666666|-222222222
1550000US3129175131|57200|20978
1550000US3129260025|204700|21129
1550000US3129470163|101500|23495
1550000US3129645185|92500|19917
1550000US3129715157|59100|12510
1550000US3129750015|58500|8575
1550000US3129855021|101100|7692
1550000US3129925145|137400|14550
1550000US3129960185|138500|56192
1550000US3130030157|68600|34616
1550000US3130065139|-666666666|-222222222
1550000US3130170173|-666666666|-222222222
1550000US3130240119|116000|13251
1550000US3130275135|101300|43949
1550000US3130310027|42500|37940
1550000US3130345109|239800|23559
1550000US3130380155|154200|57508
1550000US3130415025|203600|94085
1550000US3130730081|107700|33373
1550000US3130835109|180900|68613
1550000US3130905101|189200|6545
1550000US3130940051|110000|33501
1550000US3131045051|51700|48092
1550000US3131115041|175700|126724
1550000US3131150057|-666666666|-222222222
1550000US3131220111|89700|13408
1550000US3131325063|92100|14675
1550000US3131395155|151600|20127
1550000US3131465119|68200|9459
1550000US3131570157|70000|69338
1550000US3131605153|-666666666|-222222222
1550000US3131640155|183300|130678
1550000US3131780041|107500|23138
1550000US3131815031|36400|33886
1550000US3132060159|225200|16055
1550000US3132130019|62500|53654
1550000US3132200059|83800|35581
1550000US3132305157|76100|9899
1550000US3132340099|188100|25212
1550000US3132410157|114900|7990
1550000US3132550015|-666666666|-222222222
1550000US3132585141|115000|17138
1550000US3132760063|321400|261334
1550000US3132830157|123300|20156
1550000US3132865155|110400|24316
1550000US3133250091|81900|10952
1550000US3133320025|178600|24177
1550000US3133425025|188200|31186
1550000US3133530015|24400|13047
1550000US3133565061|39300|18504
1550000US3133705131|147800|12653
1550000US3133740025|116800|10109
1550000US3133775003|145100|28990
1550000US3133880129|72900|10339
1550000US3133950127|56700|20616
1550000US3133985031|55000|40167
1550000US3134090051|101800|89486
1550000US3134230119|83400|18592
1550000US3134230141|-666666666|-222222222
1550000US3134265149|45000|4176
1550000US3134300053|74800|2035
1550000US3134370107|91300|8821
1550000US3134545129|-666666666|-222222222
1550000US3134615119|199100|7722
1550000US3134650099|84000|14155
1550000US3134720053|162700|11065
1550000US3134825175|55000|13473
1550000US3135000111|159500|16683
1550000US3135245129|15600|12507
1550000US3135385003|43700|10575
1550000US3135490021|150600|22701
1550000US3135560027|-666666666|-222222222
1550000US3135665041|57500|3447
1550000US3135700023|112500|61903
1550000US3135735067|88300|23790
1550000US3135770019|126400|21810
1550000US3135875153|-666666666|-222222222
1550000US3135980101|135500|10484
1550000US3136015059|47700|5594
1550000US3137000055|230100|2061
1550000US3137105089|130900|52265
1550000US3137140035|-666666666|-222222222
1550000US3137210003|77900|19823
1550000US3137280175|109500|11083
1550000US3137420083|55000|9788
1550000US3137525143|143800|35160
1550000US3137560069|83800|7388
1550000US3137595139|127500|19659
1550000US3137630131|39200|15647
1550000US3137735081|484800|108936
1550000US3137770047|107600|11074
1550000US3137910065|79300|31442
1550000US3137910083|83000|46368
1550000US3138085089|85000|30045
1550000US3138130085|-666666666|-222222222
1550000US3138130087|65000|26301
1550000US3138160121|102900|16205
1550000US3138190131|160900|14952
1550000US3138225109|196000|23243
1550000US3138295153|290900|9596
1550000US3138365057|-666666666|-222222222
1550000US3138575133|57000|4081
1550000US3138610101|114700|19571
1550000US3138750173|165900|36625
1550000US3138960127|85900|14749
1550000US3138995011|134100|31805
1550000US3139030081|140400|25186
1550000US3139065067|170800|51919
1550000US3139100139|157600|18988
1550000US3139135167|117000|27127
1550000US3139170139|86900|17916
1550000US3139310141|118900|8888
1550000US3139345025|171900|11926
1550000US3139380159|176800|15775
1550000US3139450019|201900|41588
1550000US3139590095|85000|20689
1550000US3139660143|80300|14095
1550000US3139695051|173800|35911
1550000US3139835019|-666666666|-222222222
1550000US3139870033|105100|21453
1550000US3139975155|95500|9466
1550000US3140255109|-666666666|-222222222
1550000US3140325147|-666666666|-222222222
1550000US3140360011|-666666666|-222222222
1550000US3140395109|210700|97441
1550000US3140430001|87200|59499
1550000US3140535011|-666666666|-222222222
1550000US3140570083|-666666666|-222222222
1550000US3140605055|215800|7787
1550000US3140675027|122500|12556
1550000US3140675139|-666666666|-222222222
1550000US3140710019|129600|13695
1550000US3140780109|177100|40743
1550000US3140920181|64800|11732
1550000US3141130083|157100|19076
1550000US3141235095|-666666666|-222222222
1550000US3141340153|-666666666|-222222222
1550000US3141375037|112500|63062
1550000US3141480023|110000|18135
1550000US3141515019|131300|38315
1550000US3141760061|-666666666|-222222222
1550000US3141830109|191700|34317
1550000US3142075163|60000|32213
1550000US3142145037|-666666666|-222222222
1550000US3142250173|47900|7663
1550000US3142285101|-666666666|-222222222
1550000US3142355001|157700|14032
1550000US3142495003|61300|29707
1550000US3142670147|72700|45349
1550000US3142775161|82500|25047
1550000US3142810129|90900|24382
1550000US3143055011|106000|28777
1550000US3143090027|133900|25284
1550000US3143160093|156800|36770
1550000US3143265093|184400|25964
1550000US3143370147|45900|17872
1550000US3143475107|46300|34415
1550000US3143650101|325000|290516
1550000US3143685041|67300|32981
1550000US3143755035|120000|26078
1550000US3144035037|129600|23481
1550000US3144070077|89000|22417
1550000US3144245157|141300|15600
1550000US3144280053|102200|14351
1550000US3144385171|-666666666|-222222222
1550000US3144420159|232500|14703
1550000US3144595143|112200|17073
1550000US3144700019|137100|18917
1550000US3144700079|-666666666|-222222222
1550000US3145085059|158500|32201
1550000US3145190179|22200|1686
1550000US3145225147|57000|30880
1550000US3145295033|137300|13059
1550000US3145400121|83800|16007
1550000US3145575073|-666666666|-222222222
1550000US3145610053|90500|14160
1550000US3145680025|114700|6230
1550000US3146030043|160900|10835
1550000US3146135077|92200|9739
1550000US3146275015|85800|6944
1550000US3146380109|189300|16046
1550000US3146520153|237300|11540
1550000US3146625103|80600|16712
1550000US3146695083|51400|8160
1550000US3146800167|161300|18661
1550000US3146835159|65600|28042
1550000US3146870113|101300|14783
1550000US3147010095|24600|4442
1550000US3147080133|102500|87368
1550000US3147115147|80000|32146
1550000US3147150097|120700|13968
1550000US3147220081|104200|38385
1550000US3147290063|142500|97079
1550000US3147360059|125000|108222
1550000US3147395087|52900|10251
1550000US3147465143|159100|22053
1550000US3147500089|118900|29154
1550000US3147675047|88400|28753
1550000US3147745033|-666666666|-222222222
1550000US3147815129|69300|19478
1550000US3147850023|-666666666|-222222222
1550000US3147920111|176500|16108
1550000US3147955035|151300|12785
1550000US3148060151|82500|17811
1550000US3148235131|190000|26142
1550000US3148270133|64200|31430
1550000US3148305131|51700|30102
1550000US3148340159|-666666666|-222222222
1550000US3148410141|-666666666|-222222222
1550000US3148445115|62500|33502
1550000US3148480097|104300|19603
1550000US3148515021|113900|10652
1550000US3148585157|100000|21661
1550000US3148690185|-666666666|-222222222
1550000US3148760171|78800|22804
1550000US3148900173|108600|17335
1550000US3148935003|83000|65309
1550000US3148935119|149200|21064
1550000US3149005151|39400|35669
